10:52:23.733 | HTTP  | Org: 10.129.176.13   | Dst: 10.129.176.217  | Org: 60279 | Dst: 5000  | Bytes: 262   | MAX: 262   | Pld: POST /motion HTTP/1.1 Host: 10.129.176.217:5000 User-Agent: ESP32HTTPClient Connection: keep-alive A
11:18:23.485 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64161 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:23.497 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64161 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":28}
11:18:23.498 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64161 | Bytes: 58    | MAX: 345   | Pld: ACK
11:18:23.498 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64161 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:23.520 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64161 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:18:23.520 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64161 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:23.520 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64161 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:23.524 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64161 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:28.401 | HTTP  | Org: 10.129.176.13   | Dst: 10.129.176.217  | Org: 59866 | Dst: 5000  | Bytes: 262   | MAX: 345   | Pld: POST /motion HTTP/1.1 Host: 10.129.176.217:5000 User-Agent: ESP32HTTPClient Connection: keep-alive A
11:18:28.533 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64162 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:28.533 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64162 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:28.572 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64162 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:28.572 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64162 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":25}
11:18:28.572 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64162 | Bytes: 58    | MAX: 345   | Pld: ACK
11:18:28.572 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64162 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:28.584 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64162 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:18:28.584 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64162 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:28.584 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64162 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:28.596 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64162 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:33.598 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64163 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:33.599 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64163 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:33.608 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64163 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:33.608 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64163 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":22}
11:18:33.608 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64163 | Bytes: 58    | MAX: 345   | Pld: ACK
11:18:33.609 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64163 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:33.631 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64163 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:18:33.631 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64163 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:33.631 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64163 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:33.631 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64163 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:33.916 | HTTP  | Org: 10.129.176.13   | Dst: 10.129.176.217  | Org: 59867 | Dst: 5000  | Bytes: 262   | MAX: 345   | Pld: POST /motion HTTP/1.1 Host: 10.129.176.217:5000 User-Agent: ESP32HTTPClient Connection: keep-alive A
11:18:38.715 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64164 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:38.715 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64164 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:39.031 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64164 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:39.031 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64164 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":29}
11:18:39.032 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64164 | Bytes: 58    | MAX: 345   | Pld: ACK
11:18:39.032 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64164 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:39.094 | HTTP  | Org: 10.129.176.13   | Dst: 10.129.176.217  | Org: 59868 | Dst: 5000  | Bytes: 262   | MAX: 345   | Pld: POST /motion HTTP/1.1 Host: 10.129.176.217:5000 User-Agent: ESP32HTTPClient Connection: keep-alive A
11:18:39.123 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64164 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:18:39.123 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64164 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:39.139 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64164 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:39.139 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64164 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:44.244 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64165 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:44.244 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64165 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:44.461 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64165 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:44.461 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64165 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":24}
11:18:44.461 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64165 | Bytes: 58    | MAX: 345   | Pld: ACK
11:18:44.461 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64165 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:44.484 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64165 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:18:44.484 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64165 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:44.484 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64165 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:44.488 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64165 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:44.651 | HTTP  | Org: 10.129.176.13   | Dst: 10.129.176.217  | Org: 59869 | Dst: 5000  | Bytes: 262   | MAX: 345   | Pld: POST /motion HTTP/1.1 Host: 10.129.176.217:5000 User-Agent: ESP32HTTPClient Connection: keep-alive A
11:18:49.562 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64166 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:49.562 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64166 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:49.775 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64166 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:49.775 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64166 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":20}
11:18:49.776 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64166 | Bytes: 58    | MAX: 345   | Pld: ACK
11:18:49.776 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64166 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:49.794 | HTTP  | Org: 10.129.176.13   | Dst: 10.129.176.217  | Org: 59870 | Dst: 5000  | Bytes: 262   | MAX: 345   | Pld: POST /motion HTTP/1.1 Host: 10.129.176.217:5000 User-Agent: ESP32HTTPClient Connection: keep-alive A
11:18:49.980 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64166 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:18:49.980 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64166 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:50.000 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64166 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:50.000 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64166 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:55.001 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64167 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:55.002 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64167 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:18:55.035 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64167 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:55.035 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64167 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":31}
11:18:55.036 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64167 | Bytes: 58    | MAX: 345   | Pld: ACK
11:18:55.036 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64167 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:55.046 | HTTP  | Org: 10.129.176.13   | Dst: 10.129.176.217  | Org: 59871 | Dst: 5000  | Bytes: 262   | MAX: 345   | Pld: POST /motion HTTP/1.1 Host: 10.129.176.217:5000 User-Agent: ESP32HTTPClient Connection: keep-alive A
11:18:55.050 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64167 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:18:55.050 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64167 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:55.050 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64167 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:18:55.051 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64167 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:00.218 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64168 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:00.218 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64168 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:00.518 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64168 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:00.518 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64168 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":33}
11:19:00.518 | HTTP  | Org: 10.129.176.13   | Dst: 10.129.176.217  | Org: 59872 | Dst: 5000  | Bytes: 262   | MAX: 345   | Pld: POST /motion HTTP/1.1 Host: 10.129.176.217:5000 User-Agent: ESP32HTTPClient Connection: keep-alive A
11:19:00.519 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64168 | Bytes: 58    | MAX: 345   | Pld: ACK
11:19:00.519 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64168 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:00.648 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64168 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:19:00.648 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64168 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:00.648 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64168 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:00.648 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64168 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:05.747 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64169 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:05.747 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64169 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:06.048 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64169 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:06.048 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64169 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":24}
11:19:06.048 | HTTP  | Org: 10.129.176.13   | Dst: 10.129.176.217  | Org: 59873 | Dst: 5000  | Bytes: 262   | MAX: 345   | Pld: POST /motion HTTP/1.1 Host: 10.129.176.217:5000 User-Agent: ESP32HTTPClient Connection: keep-alive A
11:19:06.049 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64169 | Bytes: 58    | MAX: 345   | Pld: ACK
11:19:06.050 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64169 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:06.163 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64169 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:19:06.163 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64169 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:06.163 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64169 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:06.163 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64169 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:11.275 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64170 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:11.276 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64170 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:11.585 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64170 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:11.585 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64170 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":26}
11:19:11.586 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64170 | Bytes: 58    | MAX: 345   | Pld: ACK
11:19:11.586 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64170 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:11.689 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64170 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:19:11.689 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64170 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:11.689 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64170 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:11.718 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64170 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:16.801 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64171 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:16.801 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64171 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:17.023 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64171 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:17.023 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64171 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":31}
11:19:17.024 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64171 | Bytes: 58    | MAX: 345   | Pld: ACK
11:19:17.024 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64171 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:17.043 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64171 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:19:17.043 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64171 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:17.043 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64171 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:17.050 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64171 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:22.138 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64172 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:22.138 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64172 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:22.438 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64172 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:22.438 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64172 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":26}
11:19:22.439 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64172 | Bytes: 58    | MAX: 345   | Pld: ACK
11:19:22.439 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64172 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:22.540 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64172 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:19:22.540 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64172 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:22.540 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64172 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:22.557 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64172 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:27.658 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64173 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:27.659 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64173 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:27.962 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64173 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:27.962 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64173 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":32}
11:19:27.962 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64173 | Bytes: 58    | MAX: 345   | Pld: ACK
11:19:27.962 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64173 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:28.183 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64173 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:19:28.183 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64173 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:28.190 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64173 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:28.190 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64173 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:33.141 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64174 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:33.141 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64174 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:33.170 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64174 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:33.170 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64174 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":28}
11:19:33.170 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64174 | Bytes: 58    | MAX: 345   | Pld: ACK
11:19:33.170 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64174 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:33.190 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64174 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:19:33.190 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64174 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:33.190 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64174 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:33.198 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64174 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:38.317 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64175 | Dst: 8080  | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:38.317 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64175 | Bytes: 62    | MAX: 345   | Pld: Sin payload
11:19:38.714 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64175 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:38.714 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64175 | Dst: 8080  | Bytes: 115   | MAX: 345   | Pld: {"device":"TEMP_SENSOR","ip":"192.168.1.11","temperature":29}
11:19:38.714 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64175 | Bytes: 58    | MAX: 345   | Pld: ACK
11:19:38.714 | TCP   | Org: 10.129.176.217  | Dst: 10.129.176.11   | Org: 8080  | Dst: 64175 | Bytes: 54    | MAX: 345   | Pld: Sin payload
11:19:39.041 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64175 | Dst: 8080  | Bytes: 56    | MAX: 345   | Pld: 
11:19:39.041 | TCP   | Org: 10.129.176.11   | Dst: 10.129.176.217  | Org: 64175 | Dst: 8080  | Bytes: 54    | MAX: 345   | Pld: Sin payload
